source_id,journal,doi,oa_url,downloaded
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.1515/wrlae-2015-0058,https://content.sciendo.com/downloadpdf/journals/wrlae/7/1/article-p145.pdf,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.1515/wrlae-2018-0022,https://content.sciendo.com/downloadpdf/journals/wrlae/8/1/article-p27.pdf,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.2478/wrlae-2013-0031,https://sciendo.com/pdf/10.2478/wrlae-2013-0031,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.1515/wrlae-2018-0004,https://content.sciendo.com/downloadpdf/journals/wrlae/6/2/article-p45.pdf,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.2478/wrlae-2013-0046,https://www.sciendo.com/pdf/10.2478/wrlae-2013-0046,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.2478/wrlae-2013-0048,https://www.sciendo.com/pdf/10.2478/wrlae-2013-0048,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.2478/wrlae-2013-0007,https://www.sciendo.com/pdf/10.2478/wrlae-2013-0007,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.1515/wrlae-2018-0037,https://doi.org/10.1515/wrlae-2018-0037,
S2738525762,Wroclaw Review of Law Administration & Economics,https://doi.org/10.1515/wrlae-2018-0030,https://doi.org/10.1515/wrlae-2018-0030,
S2738992388,Oslo Law Review,https://doi.org/10.5617/oslaw2566,https://www.idunn.no/file/pdf/66936565/the_crime_against_humanity_of_apartheid_in_a_post-apartheid.pdf,
S2738992388,Oslo Law Review,https://doi.org/10.18261/olr.9.2.3,https://doi.org/10.18261/olr.9.2.3,
S2738992388,Oslo Law Review,https://doi.org/10.18261/olr.9.2.1,https://doi.org/10.18261/olr.9.2.1,
S2738992388,Oslo Law Review,https://doi.org/10.18261/olr.10.1.3,https://doi.org/10.18261/olr.10.1.3,
S2738992388,Oslo Law Review,https://doi.org/10.18261/issn.2387-3299-2021-01-01,https://doi.org/10.18261/issn.2387-3299-2021-01-01,
S2738992388,Oslo Law Review,https://doi.org/10.18261/issn.2387-3299-2021-02-01,https://doi.org/10.18261/issn.2387-3299-2021-02-01,
S2738992388,Oslo Law Review,https://doi.org/10.18261/olr.8.3.2,https://doi.org/10.18261/olr.8.3.2,
S2738992388,Oslo Law Review,https://doi.org/10.18261/olr.10.1.1,https://doi.org/10.18261/olr.10.1.1,
S2738992388,Oslo Law Review,https://doi.org/10.18261/issn.2387-3299-2021-01-02,https://doi.org/10.18261/issn.2387-3299-2021-01-02,
S2738992388,Oslo Law Review,https://doi.org/10.5617/oslaw2351,https://www.idunn.no/file/pdf/66936526/why_judicial_review.pdf,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10854667.2010.10854667,https://eprints.qut.edu.au/37687/1/c37687.pdf,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2011.10854719,https://research-repository.griffith.edu.au/bitstreams/a6905dbb-9726-55ce-b80b-df3a55834304/download,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2011.10854706,https://research-repository.griffith.edu.au/bitstreams/f2107200-55bd-512a-a115-1333638ecd05/download,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2019.1748804,https://opus.lib.uts.edu.au/bitstream/10453/140013/3/GLR%2barticle%2baccepted%2bversion%2bpre%2bproofing.pdf,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2018.1557370,https://research-repository.griffith.edu.au/bitstreams/fb45668b-eb70-4f65-932f-098f637dc5f7/download,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10854670.2010.10854670,https://research-repository.griffith.edu.au/bitstreams/c82611ed-b044-5c69-8d26-70df99d6e859/download,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2014.992823,https://eprints.qut.edu.au/82333/3/82333.pdf,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2003.10854511,https://research-repository.griffith.edu.au/bitstreams/1ff0b568-977e-5fa7-941d-cbf8957d22b8/download,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2023.2278363,https://www.tandfonline.com/doi/pdf/10.1080/10383441.2023.2278363?needAccess=true,
S2764362924,Griffith Law Review,https://doi.org/10.1080/10383441.2019.1674442,https://www.tandfonline.com/doi/pdf/10.1080/10383441.2019.1674442?needAccess=true,
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr150213,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1301&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr030108,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1044&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr170102,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1342&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr170106,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1346&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr070103,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1163&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr030205,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1016&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr040103,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1052&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr170105,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1345&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr060102,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1114&context=clr,unavailable
S2764546946,CUNY Law Review,https://doi.org/10.31641/clr130109,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1265&context=clr,unavailable
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr251,https://www.albertalawreview.com/index.php/ALR/article/download/251/251,yes
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr2592,http://albertalawreview.com/index.php/ALR/article/download/2592/2558,yes
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr1912,https://www.albertalawreview.com/index.php/ALR/article/download/1912/1901,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr229,https://www.albertalawreview.com/index.php/ALR/article/download/229/229,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr230,https://www.albertalawreview.com/index.php/ALR/article/download/230/230,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr565,https://www.albertalawreview.com/index.php/ALR/article/download/565/558,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr1937,https://www.albertalawreview.com/index.php/ALR/article/download/1937/1926,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr2072,https://www.albertalawreview.com/index.php/ALR/article/download/2072/2061,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr259,https://www.albertalawreview.com/index.php/ALR/article/download/259/259,
S2764575705,Alberta Law Review,https://doi.org/10.29173/alr2520,http://albertalawreview.com/index.php/ALR/article/download/2520/2498,
S2764636123,Indiana Law Review,https://doi.org/10.18060/23374,http://journals.iupui.edu/index.php/inlawrev/article/download/23374/22651,
S2764636123,Indiana Law Review,https://doi.org/10.18060/4806.0003,https://journals.iupui.edu/index.php/inlawrev/article/download/18597/18595,
S2764636123,Indiana Law Review,https://doi.org/10.18060/4806.0014,https://journals.iupui.edu/index.php/inlawrev/article/download/18971/18872,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27226,https://journals.iupui.edu/index.php/inlawrev/article/download/27226/24914,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27229,https://journals.iupui.edu/index.php/inlawrev/article/download/27229/24917,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27230,https://journals.iupui.edu/index.php/inlawrev/article/download/27230/24918,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27220,https://journals.iupui.edu/index.php/inlawrev/article/download/27220/24906,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27218,https://journals.iupui.edu/index.php/inlawrev/article/download/27218/24904,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27221,https://journals.iupui.edu/index.php/inlawrev/article/download/27221/24907,
S2764636123,Indiana Law Review,https://doi.org/10.18060/27241,https://journals.iupui.edu/index.php/inlawrev/article/download/27241/24924,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.165,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/165/submission/proof/165-1-256-2-10-20110414.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.23,http://www.utrechtlawreview.org/articles/10.18352/ulr.23/galley/23/download/,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.51,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/51/submission/proof/51-1-51-1-10-20101001.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.161,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/161/submission/proof/161-1-240-2-10-20110414.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.49,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/49/submission/proof/49-1-49-1-10-20101001.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.63,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/63/submission/proof/63-1-63-1-10-20101001.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.22,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/22/submission/proof/22-1-22-1-10-20101001.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.128,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/128/submission/proof/128-1-128-1-10-20101001.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.66,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/66/submission/proof/66-1-66-1-10-20101001.pdf,
S2764651030,Utrecht Law Review,https://doi.org/10.18352/ulr.193,https://storage.googleapis.com/jnl-up-j-ulr-files/journals/1/articles/193/submission/proof/193-1-364-1-10-20120510.pdf,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2017.19.11382,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/11382/13309,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2018.20.11893,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/11893/13685,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2021.2.15337,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/15337/16399,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2021.2.15089,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/15089/16396,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2021.2.15335,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/15335/16397,
S2764656768,Mexican Law Review,https://doi.org/10.1016/j.mexlaw.2015.12.006,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/7821/9796,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2020.2.14177,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/14177/15389,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2021.1.16098,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/16098/16858,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2018.1.12515,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/12515/14097,
S2764656768,Mexican Law Review,https://doi.org/10.22201/iij.24485306e.2017.18.10776,https://revistas.juridicas.unam.mx/index.php/mexican-law-review/article/download/10776/12905,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v12i0.2215,https://journals.sas.ac.uk/deeslr/article/download/2215/2149,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v1i0.1719,http://sas-space.sas.ac.uk/5381/1/1719-2303-1-SM.pdf,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v12i0.2217,https://journals.sas.ac.uk/deeslr/article/download/2217/2151,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v18i0.5377,https://journals.sas.ac.uk/deeslr/article/download/5377/5175,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v11i0.2140,https://journals.sas.ac.uk/deeslr/article/download/2139/2069,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v8i0.1972,http://sas-space.sas.ac.uk/5432/1/1972-2807-1-SM.pdf,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v2i0.1751,http://sas-space.sas.ac.uk/5564/1/1751-2367-1-SM.pdf,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v1i0.1722,http://sas-space.sas.ac.uk/5569/1/1722-2309-1-SM.pdf,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v1i0.1723,http://sas-space.sas.ac.uk/5242/1/1723-2311-1-SM.pdf,
S2764727293,Digital Evidence and Electronic Signature Law Review,https://doi.org/10.14296/deeslr.v8i0.1968,http://sas-space.sas.ac.uk/5602/1/1968-2799-1-SM.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr221026712011004004001,http://www.elevenjournals.com/tijdschrift/ELR/2011/4/ELR_2210-2671_2011_004_004_001.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000123,https://www.elevenjournals.com/tijdschrift/ELR/2019/1/ELR-D-19-00005.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000167,https://www.elevenjournals.com/tijdschrift/ELR/2020/3/ELR-D-20-00030.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000024,https://www.elevenjournals.com/tijdschrift/ELR/2014/3/ELR_2210-2671_2014_007_003_004.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr221026712011004004002,http://www.elevenjournals.com/tijdschrift/ELR/2011/4/ELR_2210-2671_2011_004_004_002.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000086,https://www.elevenjournals.com/tijdschrift/ELR/2017/2/ELR_2017_010_003.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000126,https://www.elevenjournals.com/tijdschrift/ELR/2019/3/ELR-D-18-00021.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000150,https://www.elevenjournals.com/tijdschrift/ELR/2020/1/ELR-D-19-00025.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000245,http://www.elevenjournals.com/tijdschrift/ELR/2023/2%20(incomplete)/ELR-D-22-00048.pdf,
S2764737098,Erasmus Law Review,https://doi.org/10.5553/elr.000165,https://www.elevenjournals.com/tijdschrift/ELR/2020/1/ELR-D-19-00021.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174412800149908,https://www.nomos-elibrary.de/10.5235/219174412800149908.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5771/2193-5505-2020-3-395,http://www.nomos-elibrary.de/10.5771/2193-5505-2020-3-395.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5771/2193-5505-2020-3-272,http://www.nomos-elibrary.de/10.5771/2193-5505-2020-3-272.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174411798862686,http://www.nomos-elibrary.de/10.5235/219174411798862686.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174413806915469,http://www.nomos-elibrary.de/10.5235/219174413806915469.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174411798862659,https://www.nomos-elibrary.de/10.5235/219174411798862659.pdf?download_full_pdf=1,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174412802604207,http://www.nomos-elibrary.de/10.5235/219174412802604207.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174411798862604,http://www.nomos-elibrary.de/10.5235/219174411798862604.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5771/2193-5505-2015-1-3,http://www.nomos-elibrary.de/10.5771/2193-5505-2015-1-3.pdf,
S2764789957,European Criminal Law Review,https://doi.org/10.5235/219174412802604225,http://www.nomos-elibrary.de/10.5235/219174412802604225.pdf,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/elxr4695,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3571&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/pula2793,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3577&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/scsh3719,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3583&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/wpod7774,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3580&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/jjrr2345,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3579&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/vhop8736,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3578&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/zqqe8252,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3582&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/ursg4566,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3581&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/ffxe4967,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3588&context=shlr,
S2764808372,Seton Hall Law Review,https://doi.org/10.60095/jjgj6204,https://scholarship.shu.edu/cgi/viewcontent.cgi?article=3587&context=shlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1197,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1197&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1265,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1265&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1419,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1419&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1302,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1302&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1199,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1199&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1365,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1365&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1138,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1138&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1071,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1071&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1072,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1072&context=wlr,
S2764848006,Wyoming Law Review,https://doi.org/10.59643/1942-9916.1054,https://scholarship.law.uwyo.edu/cgi/viewcontent.cgi?article=1054&context=wlr,
S2764878180,Federal Law Review,https://doi.org/10.1177/0067205x19875028,https://opus.lib.uts.edu.au/bitstream/10453/137086/1/Health%20Practitioner%20RegulationREVISED.pdf,
S2764878180,Federal Law Review,https://doi.org/10.22145/flr.34.2.5,https://journals.sagepub.com/doi/pdf/10.22145/flr.34.2.5,
S2764878180,Federal Law Review,https://doi.org/10.1177/0067205x1304100107,https://opus.lib.uts.edu.au/bitstream/10453/134349/4/Rethinking%20the%20Fair%20Work%20Protection%20against%20Discriminatory%20Dismissal%20am.pdf,
S2764878180,Federal Law Review,https://doi.org/10.22145/flr.38.3.4,https://journals.sagepub.com/doi/pdf/10.22145/flr.38.3.4,
S2764878180,Federal Law Review,https://doi.org/10.22145/flr.46.1.1,https://journals.sagepub.com/doi/pdf/10.22145/flr.46.1.1,
S2764878180,Federal Law Review,https://doi.org/10.22145/flr.38.3.7,https://journals.sagepub.com/doi/pdf/10.22145/flr.38.3.7,
S2764878180,Federal Law Review,https://doi.org/10.1177/0067205x18816238,https://journals.sagepub.com/doi/pdf/10.1177/0067205X18816238,
S2764878180,Federal Law Review,https://doi.org/10.1177/0067205x19831841,https://cora.ucc.ie/bitstreams/74521379-2115-4e39-936a-5890ae90c5e7/download,
S2764878180,Federal Law Review,https://doi.org/10.1177/0067205x221107410,https://kclpure.kcl.ac.uk/portal/files/177795506/Chopra_Pils_penultimate_draft.pdf,
S2764878180,Federal Law Review,https://doi.org/10.22145/flr.45.3.2,https://pure.ulster.ac.uk/files/85889667/Defining_Industrial_Action.pdf,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1785,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1785&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1491,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1491&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1357,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1357&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1494,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1494&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1813,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1813&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1814,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1814&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1827,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1827&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1344,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1344&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1489,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1489&context=pelr,
S2764895703,Pace Environmental Law Review,https://doi.org/10.58948/0738-6206.1336,https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1336&context=pelr,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v48i1.3,https://journals.udsm.ac.tz/index.php/ealr/article/download/5179/4430,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v47i1.5,https://journals.udsm.ac.tz/index.php/ealr/article/download/5168/4417,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v47i1.2,https://journals.udsm.ac.tz/index.php/ealr/article/download/5165/4414,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v47i1.3,https://journals.udsm.ac.tz/index.php/ealr/article/download/5166/4415,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v47i1.6,https://journals.udsm.ac.tz/index.php/ealr/article/download/5169/4418,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v48i2.8,https://journals.udsm.ac.tz/index.php/ealr/article/download/5192/4434,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v48i1.4,https://journals.udsm.ac.tz/index.php/ealr/article/download/5180/4429,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v46i2.4,https://journals.udsm.ac.tz/index.php/ealr/article/download/5161/4410,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v46i2.6,https://journals.udsm.ac.tz/index.php/ealr/article/download/5163/4412,
S2764914106,Eastern Africa Law Review,https://doi.org/10.56279/ealr.v46i1.2,https://journals.udsm.ac.tz/index.php/ealr/article/download/5152/4401,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2017/3/4,https://cclr.lexxion.eu/data/article/11487/pdf/cclr_2017_03-005.pdf,yes
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2018/3/11,https://cclr.lexxion.eu/data/article/13319/pdf/cclr_2018_03-012.pdf,yes
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2017/3/12,https://cclr.lexxion.eu/data/article/11503/pdf/cclr_2017_03-013.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2020/2/4,https://cclr.lexxion.eu/data/article/16017/pdf/cclr_2020_02-005.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2009/3/104,https://pure.uva.nl/ws/files/840118/79824_315607.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2021/1/3,https://cclr.lexxion.eu/data/article/17049/pdf/cclr_2021_01-004.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2020/4/6,https://cclr.lexxion.eu/data/article/16683/pdf/cclr_2020_04-007.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2022/2/5,https://research.tilburguniversity.edu/files/68680877/Making_Hay_with_the_ETS.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2022/2/6,https://zenodo.org/records/7150107/files/TGL1.pdf,
S2764974065,Carbon & Climate Law Review,https://doi.org/10.21552/cclr/2017/3/9,https://cclr.lexxion.eu/data/article/11497/pdf/cclr_2017_03-010.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.7116,https://blr.scholasticahq.com/article/7116.pdf,yes
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.5220,https://blr.scholasticahq.com/article/5220.pdf,yes
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.40233,https://blr.scholasticahq.com/article/40233.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.35703,https://blr.scholasticahq.com/article/35703.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.17401,https://blr.scholasticahq.com/article/17401.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.5644,https://blr.scholasticahq.com/article/5644.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.94050,https://blr.scholasticahq.com/article/94050.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.73768,https://blr.scholasticahq.com/article/73768.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.38052,https://blr.scholasticahq.com/article/38052.pdf,
S2764990927,Bond Law Review,https://doi.org/10.53300/001c.5515,https://blr.scholasticahq.com/article/5515.pdf,
S2764998691,European Data Protection Law Review,https://doi.org/10.21552/edpl/2019/2/6,https://edpl.lexxion.eu/data/article/14259/pdf/edpl_2019_02-007.pdf,
S2764998691,European Data Protection Law Review,https://doi.org/10.21552/edpl/2022/1/15,https://edpl.lexxion.eu/data/article/18309/pdf/edpl_2022_01-016.pdf,
S2764998691,European Data Protection Law Review,https://doi.org/10.21552/edpl/2019/2/10,https://research.rug.nl/files/234624920/5EurDataProtLRev209.pdf,
S2764998691,European Data Protection Law Review,https://doi.org/10.21552/edpl/2022/4/4,https://edpl.lexxion.eu/data/article/18740/pdf/edpl_2022_04-005.pdf,
